"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0R480","2019-10-01 16:00:00","57.000","305.000","2.100","31.000","0.600","1002.300","","0.000","-99.000","-99.000","-99.000","31.200","","24.200",""
"C0X300","2019-10-01 16:00:00","70.000","0.000","0.000","31.500","0.590","1001.200","","9.500","-99.000","-99.000","-99.000","32.400","","23.300",""
"C0U970","2019-10-01 16:00:00","7.000","124.000","3.200","27.500","0.790","1008.100","","1.000","-99.000","-99.000","-99.000","32.800","","24.500",""
"C0M750","2019-10-01 16:00:00","10.000","264.000","2.500","29.300","0.660","1008.100","","0.000","-99.000","-99.000","-99.000","30.200","","25.200",""
"C0I110","2019-10-01 16:00:00","161.000","242.000","1.500","30.400","0.570","991.600","","19.000","-99.000","-99.000","-99.000","31.600","","22.900",""
"C0V370","2019-10-01 16:00:00","74.000","304.000","0.800","30.500","0.600","1001.200","","0.000","-99.000","-99.000","-99.000","31.700","","23.900",""
"C0C690","2019-10-01 16:00:00","242.000","293.000","1.400","29.100","0.520","980.200","","8.000","-99.000","-99.000","-99.000","29.500","","21.400",""
"C0A540","2019-10-01 16:00:00","401.000","180.000","0.700","25.300","0.850","961.700","","19.500","-99.000","-99.000","-99.000","29.100","","20.600",""
"C0H950","2019-10-01 16:00:00","192.000","270.000","1.200","29.700","0.660","988.600","","16.000","-99.000","-99.000","-99.000","31.100","","22.300",""
"C0AH10","2019-10-01 16:00:00","30.000","273.000","5.500","31.900","0.490","1001.900","","15.000","12.400","310.000","","32.400","","23.700",""
"C0R680","2019-10-01 16:00:00","13.000","324.000","2.200","28.600","-99.000","1006.600","","0.000","-99.000","-99.000","-99.000","30.100","","26.100",""
"C0X210","2019-10-01 16:00:00","38.000","286.000","2.700","30.700","0.560","1003.300","","6.500","-99.000","-99.000","-99.000","31.500","","23.500",""
"C0D430","2019-10-01 16:00:00","87.000","207.000","0.600","30.500","0.610","996.300","","35.000","-99.000","-99.000","-99.000","30.800","","22.600",""
"C0AD30","2019-10-01 16:00:00","20.000","248.000","4.600","32.400","0.430","1002.400","","7.500","11.500","226.000","","32.600","","23.900",""
"C0V490","2019-10-01 16:00:00","20.000","282.000","2.200","30.000","0.650","1007.100","","0.000","-99.000","-99.000","-99.000","30.900","","25.100",""
"C0E870","2019-10-01 16:00:00","34.000","233.000","3.300","31.200","0.570","1005.200","","13.500","-99.000","-99.000","-99.000","31.700","","23.000",""
"C0M800","2019-10-01 16:00:00","440.000","243.000","1.000","27.800","0.630","961.000","","2.500","-99.000","-99.000","-99.000","29.400","","21.300",""
"C0A570","2019-10-01 16:00:00","360.000","0.000","0.100","29.300","0.700","967.400","","40.500","-99.000","-99.000","-99.000","31.000","","21.100",""
"C0S790","2019-10-01 16:00:00","236.000","51.000","0.700","28.300","0.820","982.500","","0.000","-99.000","-99.000","-99.000","31.800","","23.700",""
"C0D590","2019-10-01 16:00:00","143.000","223.000","3.400","28.500","0.670","992.000","","7.500","8.600","240.000","","29.900","","22.800",""
"C0U990","2019-10-01 16:00:00","31.000","104.000","3.500","28.100","0.760","1005.600","","1.500","-99.000","-99.000","-99.000","34.200","","24.400",""
"C0M700","2019-10-01 16:00:00","150.000","209.000","0.500","30.300","0.640","993.100","","11.500","-99.000","-99.000","-99.000","31.500","","22.600",""
"C0A970","2019-10-01 16:00:00","96.000","161.000","8.400","25.100","0.990","997.400","","24.000","-99.000","-99.000","-99.000","29.300","","21.700",""
"C0Z170","2019-10-01 16:00:00","199.000","66.000","2.900","28.700","0.750","986.300","","0.000","-99.000","-99.000","-99.000","31.000","","21.600",""
"CM0110","2019-10-01 16:00:00","7.000","254.000","3.100","29.900","0.580","1008.300","","0.000","-99.000","-99.000","-99.000","30.800","","24.500",""
"C0S940","2019-10-01 16:00:00","150.000","13.000","0.300","27.300","0.780","990.200","","0.000","-99.000","-99.000","-99.000","30.800","","24.300",""
"C0X250","2019-10-01 16:00:00","33.000","285.000","1.200","31.300","0.500","1005.500","","1.000","-99.000","-99.000","-99.000","31.500","","24.100",""
"C0K520","2019-10-01 16:00:00","10.000","241.000","1.300","30.400","0.590","1007.100","","0.500","-99.000","-99.000","-99.000","31.500","","24.100",""
"C0Z200","2019-10-01 16:00:00","153.000","47.000","2.500","26.400","0.990","991.600","","0.000","-99.000","-99.000","-99.000","29.400","","21.900",""
"C0V740","2019-10-01 16:00:00","60.000","342.000","1.800","31.500","0.550","1002.900","","2.000","-99.000","-99.000","-99.000","31.600","","23.700",""
"C0G860","2019-10-01 16:00:00","45.000","251.000","2.400","30.800","0.530","1002.800","","8.000","-99.000","-99.000","-99.000","32.200","","24.200",""
"C0F0A0","2019-10-01 16:00:00","3587.000","69.000","1.500","7.200","1.000","663.600","","51.000","-99.000","-99.000","-99.000","8.800","","5.300",""
"C0Z250","2019-10-01 16:00:00","1124.000","0.000","0.000","22.600","0.950","887.000","","0.000","-99.000","-99.000","-99.000","26.300","","18.100",""
"C0K440","2019-10-01 16:00:00","35.000","249.000","1.600","30.000","0.600","1005.300","","1.500","-99.000","-99.000","-99.000","31.100","","23.500",""
"C0T900","2019-10-01 16:00:00","160.000","82.000","1.000","26.600","0.760","988.600","","0.000","-99.000","-99.000","-99.000","30.000","","22.200",""
"C0F9V0","2019-10-01 16:00:00","525.000","217.000","3.500","27.400","0.720","952.700","","17.500","-99.000","-99.000","-99.000","28.700","","21.100",""
"C0UA20","2019-10-01 16:00:00","2619.000","202.000","3.800","12.300","0.980","-99.000","","1.000","-99.000","-99.000","-99.000","12.700","","10.400",""
"C0M850","2019-10-01 16:00:00","695.000","0.000","0.000","25.900","0.760","932.100","","3.500","-99.000","-99.000","-99.000","27.200","","20.000",""
"C0G790","2019-10-01 16:00:00","27.000","257.000","1.100","31.300","0.570","1008.000","","6.500","-99.000","-99.000","-99.000","33.300","","24.400",""
"C0C620","2019-10-01 16:00:00","19.000","235.000","3.600","30.600","0.580","1003.400","","5.000","10.200","217.000","","31.500","","22.700",""
"C0I360","2019-10-01 16:00:00","300.000","220.000","0.600","29.100","0.590","974.800","","12.000","-99.000","-99.000","-99.000","30.600","","21.900",""
"C0M810","2019-10-01 16:00:00","1354.000","262.000","0.500","20.800","0.870","865.000","","4.000","-99.000","-99.000","-99.000","21.600","","16.600",""
"C0AC80","2019-10-01 16:00:00","40.000","0.000","0.200","31.600","0.530","1002.200","","18.000","6.600","227.000","","32.600","","23.000",""
"CM0140","2019-10-01 16:00:00","26.000","51.000","1.300","29.500","0.620","1004.800","","0.000","-99.000","-99.000","-99.000","31.600","","24.400",""
"C0SA20","2019-10-01 16:00:00","857.000","227.000","0.900","24.400","0.880","914.500","","0.000","-99.000","-99.000","-99.000","27.000","","23.700",""
"C0K490","2019-10-01 16:00:00","91.000","282.000","2.100","30.100","0.590","998.600","","14.000","-99.000","-99.000","-99.000","31.200","","22.900",""
"C0V820","2019-10-01 16:00:00","441.000","262.000","0.500","29.400","0.590","962.200","","8.000","-99.000","-99.000","-99.000","30.400","","21.400",""
"C0S810","2019-10-01 16:00:00","65.000","7.000","0.400","28.500","0.800","1002.400","","0.000","-99.000","-99.000","-99.000","33.900","","23.100",""
"C0R580","2019-10-01 16:00:00","10.000","302.000","5.900","30.800","0.560","1007.200","","0.000","-99.000","-99.000","-99.000","31.300","","25.100",""
"C0Z330","2019-10-01 16:00:00","488.000","356.000","0.800","26.300","0.820","955.000","","0.000","-99.000","-99.000","-99.000","31.200","","20.100",""
"C0E590","2019-10-01 16:00:00","40.000","227.000","2.600","29.500","0.690","1002.900","","7.500","8.400","233.000","","30.700","","23.000",""
"C0D540","2019-10-01 16:00:00","227.000","261.000","1.300","29.800","0.590","982.700","","45.500","-99.000","-99.000","-99.000","30.200","","21.700",""
"C0K420","2019-10-01 16:00:00","42.000","271.000","1.900","30.300","0.560","1004.200","","1.000","-99.000","-99.000","-99.000","31.400","","23.700",""
"C0Z180","2019-10-01 16:00:00","34.000","321.000","0.800","27.100","0.800","1004.200","","0.000","-99.000","-99.000","-99.000","29.200","","24.200",""
"C0AD10","2019-10-01 16:00:00","27.000","235.000","4.400","31.400","0.460","1003.400","","4.000","-99.000","-99.000","-99.000","31.800","","23.400",""
"C0M720","2019-10-01 16:00:00","225.000","0.000","0.000","30.000","0.580","984.100","","10.500","-99.000","-99.000","-99.000","30.000","","22.000",""
"C0V450","2019-10-01 16:00:00","51.000","291.000","2.800","30.600","0.540","1002.800","","0.000","-99.000","-99.000","-99.000","31.700","","24.400",""
"C0R280","2019-10-01 16:00:00","242.000","210.000","1.600","26.600","-99.000","980.800","","0.000","-99.000","-99.000","-99.000","28.700","","23.700",""
"C0E610","2019-10-01 16:00:00","850.000","235.000","1.200","22.900","0.750","916.800","","45.000","-99.000","-99.000","-99.000","24.500","","18.500",""
"C0Z310","2019-10-01 16:00:00","59.000","306.000","0.900","25.900","0.980","1002.100","","0.500","-99.000","-99.000","-99.000","29.500","","23.600",""
"C0S700","2019-10-01 16:00:00","507.000","95.000","1.300","26.100","0.820","952.500","","0.000","-99.000","-99.000","-99.000","30.100","","23.500",""
"C0T9G0","2019-10-01 16:00:00","605.000","42.000","1.800","22.700","0.990","943.300","","0.000","-99.000","-99.000","-99.000","27.100","","21.000",""
"C0U520","2019-10-01 16:00:00","517.000","80.000","0.300","24.900","0.990","953.300","","5.500","-99.000","-99.000","-99.000","31.300","","20.200",""
"C0E750","2019-10-01 16:00:00","62.000","220.000","4.600","30.800","0.520","999.600","","16.000","10.100","230.000","","31.300","","23.000",""
"C0G660","2019-10-01 16:00:00","27.000","261.000","3.400","31.000","0.580","1007.800","","2.500","-99.000","-99.000","-99.000","32.600","","23.900",""
"C0W140","2019-10-01 16:00:00","21.000","203.000","5.900","29.600","0.690","1005.000","","0.000","11.900","196.000","","34.000","","25.900",""
"C0U720","2019-10-01 16:00:00","1260.000","109.000","2.000","22.400","0.990","884.700","","0.000","10.700","238.000","","26.000","","18.000",""
"C0R690","2019-10-01 16:00:00","248.000","301.000","2.400","26.400","-99.000","979.900","","0.500","-99.000","-99.000","-99.000","27.600","","23.000",""
"C0X150","2019-10-01 16:00:00","18.000","267.000","2.400","32.000","0.550","1008.100","","2.000","-99.000","-99.000","-99.000","32.400","","24.600",""
"C0Z050","2019-10-01 16:00:00","830.000","0.000","0.000","23.700","0.900","919.000","","0.000","-99.000","-99.000","-99.000","25.600","","18.900",""
"C0I490","2019-10-01 16:00:00","1601.000","259.000","1.500","19.800","0.990","841.200","","20.500","-99.000","-99.000","-99.000","19.900","","15.300",""
"C0I090","2019-10-01 16:00:00","910.000","295.000","1.600","24.500","0.790","911.600","","30.000","-99.000","-99.000","-99.000","25.500","","18.800",""
"C0U710","2019-10-01 16:00:00","1942.000","0.000","0.000","16.600","0.990","806.900","","2.500","-99.000","-99.000","-99.000","20.400","","13.200",""
"C0SA30","2019-10-01 16:00:00","92.000","14.000","1.500","27.500","0.780","997.900","","0.000","-99.000","-99.000","-99.000","30.900","","23.800",""
"C0R260","2019-10-01 16:00:00","76.000","284.000","0.800","29.300","0.720","1000.000","","0.000","-99.000","-99.000","-99.000","31.400","","24.600",""
"C0V500","2019-10-01 16:00:00","6.000","264.000","0.500","29.300","0.790","1007.200","","0.500","-99.000","-99.000","-99.000","30.500","","25.300",""
"CM0160","2019-10-01 16:00:00","196.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0V350","2019-10-01 16:00:00","36.000","302.000","1.800","32.200","0.550","1006.000","","0.000","-99.000","-99.000","-99.000","32.300","","24.700",""
"C0W120","2019-10-01 16:00:00","58.000","196.000","4.700","28.000","0.800","1002.500","","0.000","-99.000","-99.000","-99.000","28.700","","24.400",""
"C1R320","2019-10-01 16:00:00","7.000","-99.000","-99.000","-99.000","-99.000","-99.000","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R510","2019-10-01 16:00:00","31.000","322.000","2.800","31.900","0.520","1005.600","","0.000","-99.000","-99.000","-99.000","32.200","","25.600",""
"C0AC60","2019-10-01 16:00:00","55.000","240.000","2.200","31.000","0.500","1000.600","","14.000","-99.000","-99.000","-99.000","32.000","","23.200",""
"C0UA70","2019-10-01 16:00:00","547.000","173.000","1.400","23.000","0.990","948.100","","17.500","6.800","160.000","","27.900","","20.000",""
"C0G740","2019-10-01 16:00:00","24.000","227.000","2.200","30.100","0.640","1006.500","","0.500","-99.000","-99.000","-99.000","31.300","","24.000",""
"C0F9N0","2019-10-01 16:00:00","75.000","232.000","1.800","31.200","0.560","1000.600","","8.000","-99.000","-99.000","-99.000","31.600","","24.400",""
"C0F9T0","2019-10-01 16:00:00","111.000","205.000","3.100","30.700","0.560","996.900","","3.500","-99.000","-99.000","-99.000","31.400","","23.600",""
"C0S710","2019-10-01 16:00:00","382.000","216.000","2.000","27.100","0.760","966.000","","0.000","-99.000","-99.000","-99.000","29.900","","20.100",""
"C0M680","2019-10-01 16:00:00","37.000","259.000","1.800","31.100","0.500","1006.600","","1.000","-99.000","-99.000","-99.000","31.800","","24.100",""
"C0X220","2019-10-01 16:00:00","26.000","76.000","2.800","29.400","0.620","1006.200","","0.000","-99.000","-99.000","-99.000","30.100","","24.800",""
"C0R560","2019-10-01 16:00:00","22.000","297.000","4.300","31.200","0.540","1006.700","","0.000","-99.000","-99.000","-99.000","31.400","","25.000",""
"C0F9P0","2019-10-01 16:00:00","26.000","223.000","2.200","30.200","0.610","1006.200","","4.000","8.500","235.000","","31.500","","24.200",""
"C0O970","2019-10-01 16:00:00","71.000","288.000","2.000","31.800","0.610","1001.600","","0.500","-99.000","-99.000","-99.000","32.200","","23.700",""
"C0F0B0","2019-10-01 16:00:00","311.000","223.000","3.500","28.500","0.630","974.200","","13.500","-99.000","-99.000","-99.000","29.200","","22.200",""
"C0R700","2019-10-01 16:00:00","19.000","-99.000","-99.000","-99.000","-99.000","-99.000","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R620","2019-10-01 16:00:00","34.000","269.000","5.300","28.100","0.760","1004.800","","0.500","13.100","265.000","","29.400","","25.400",""
"C0C660","2019-10-01 16:00:00","176.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0SA10","2019-10-01 16:00:00","411.000","118.000","0.700","25.900","0.860","962.300","","0.000","-99.000","-99.000","-99.000","30.200","","21.100",""
"C0M740","2019-10-01 16:00:00","15.000","275.000","3.800","30.400","0.580","1006.700","","2.500","-99.000","-99.000","-99.000","31.000","","24.200",""
"C0K460","2019-10-01 16:00:00","60.000","274.000","4.100","29.800","0.610","1001.500","","1.000","-99.000","-99.000","-99.000","31.100","","23.800",""
"C0X100","2019-10-01 16:00:00","10.000","255.000","2.100","30.800","0.540","1006.400","","0.000","-99.000","-99.000","-99.000","31.300","","25.700",""
"C1R440","2019-10-01 16:00:00","1654.000","354.000","4.100","16.600","1.000","832.100","","10.000","12.300","360.000","","16.700","","15.500",""
"C0K560","2019-10-01 16:00:00","117.000","262.000","1.500","30.600","0.580","996.600","","27.000","-99.000","-99.000","-99.000","32.100","","22.800",""
"C0R150","2019-10-01 16:00:00","105.000","306.000","1.000","31.700","0.530","996.100","","0.500","-99.000","-99.000","-99.000","32.500","","23.300",""
"C0S690","2019-10-01 16:00:00","522.000","24.000","1.400","-99.000","0.700","949.800","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0U870","2019-10-01 16:00:00","474.000","104.000","1.400","23.700","0.920","956.400","","16.500","-99.000","-99.000","-99.000","32.200","","21.200",""
"C0A520","2019-10-01 16:00:00","48.000","252.000","1.800","31.300","0.520","1001.700","","21.000","8.800","249.000","","32.000","","23.200",""
"C0X130","2019-10-01 16:00:00","27.000","282.000","2.100","32.500","0.530","1005.700","","1.000","-99.000","-99.000","-99.000","33.000","","25.000",""
"C0V400","2019-10-01 16:00:00","56.000","325.000","4.800","30.700","0.500","1002.000","","0.000","-99.000","-99.000","-99.000","30.700","","24.600",""
"C0UA40","2019-10-01 16:00:00","1121.000","187.000","3.200","21.300","0.990","886.900","","1.000","-99.000","-99.000","-99.000","27.300","","17.500",""
"C0G720","2019-10-01 16:00:00","50.000","232.000","3.100","30.000","0.550","1003.000","","3.000","-99.000","-99.000","-99.000","30.500","","23.900",""
"C0G890","2019-10-01 16:00:00","24.000","235.000","3.400","30.600","0.600","1005.900","","2.500","-99.000","-99.000","-99.000","31.500","","24.300",""
"C0I540","2019-10-01 16:00:00","3344.000","281.000","7.600","7.500","1.000","682.200","","-99.000","-99.000","-99.000","-99.000","8.700","","6.500",""
"C0K390","2019-10-01 16:00:00","31.000","265.000","2.300","30.100","0.600","1005.600","","2.500","-99.000","-99.000","-99.000","30.900","","23.900",""
"C0T9A0","2019-10-01 16:00:00","498.000","0.000","0.000","24.200","0.990","953.100","","0.000","-99.000","-99.000","-99.000","27.600","","21.500",""
"C0AH40","2019-10-01 16:00:00","426.000","259.000","1.900","29.400","0.560","959.800","","52.000","9.500","263.000","","29.800","","21.300",""
"C0X280","2019-10-01 16:00:00","22.000","273.000","2.500","29.600","0.660","1007.200","","0.000","-99.000","-99.000","-99.000","30.200","","25.200",""
"C0V620","2019-10-01 16:00:00","18.000","264.000","3.000","29.300","0.670","1007.300","","0.000","-99.000","-99.000","-99.000","29.800","","25.000",""
"C0H960","2019-10-01 16:00:00","120.000","232.000","2.600","30.200","0.620","994.100","","10.000","-99.000","-99.000","-99.000","31.000","","23.500",""
"C0M530","2019-10-01 16:00:00","1385.000","203.000","0.400","21.200","0.840","867.500","","19.500","-99.000","-99.000","-99.000","22.400","","16.700",""
"C0R170","2019-10-01 16:00:00","26.000","303.000","1.200","30.700","0.580","1006.000","","0.000","-99.000","-99.000","-99.000","32.300","","25.100",""
"C0I420","2019-10-01 16:00:00","305.000","340.000","0.500","27.700","0.690","975.100","","11.000","-99.000","-99.000","-99.000","29.800","","22.100",""
"C0A640","2019-10-01 16:00:00","241.000","0.000","0.200","30.200","0.530","982.100","","42.500","-99.000","-99.000","-99.000","31.200","","21.700",""
"C0A930","2019-10-01 16:00:00","216.000","225.000","1.400","30.200","0.760","980.600","","54.000","7.700","237.000","","30.700","","21.400",""
"C0F9M0","2019-10-01 16:00:00","230.000","228.000","1.800","29.700","0.530","982.900","","12.500","-99.000","-99.000","-99.000","29.800","","22.500",""
"C0AC40","2019-10-01 16:00:00","1079.000","248.000","8.000","22.400","0.820","890.100","","60.000","15.400","242.000","","22.800","","17.300",""
"C0AI00","2019-10-01 16:00:00","188.000","235.000","6.200","30.000","0.550","985.600","","10.500","14.800","233.000","","31.100","","22.100",""
"C0T9M0","2019-10-01 16:00:00","92.000","19.000","0.700","27.900","0.750","998.700","","0.000","-99.000","-99.000","-99.000","31.700","","23.300",""
"C0K430","2019-10-01 16:00:00","30.000","218.000","3.300","30.000","0.610","1006.600","","0.000","-99.000","-99.000","-99.000","30.800","","24.000",""
"C0X250","2019-10-01 17:00:00","33.000","285.000","2.400","30.600","0.550","1005.700","","1.000","-99.000","-99.000","-99.000","31.500","","24.100",""
"C0Z200","2019-10-01 17:00:00","153.000","58.000","2.600","26.200","0.980","992.000","","0.000","-99.000","-99.000","-99.000","29.400","","21.900",""
"C0E780","2019-10-01 17:00:00","160.000","229.000","0.900","28.700","0.660","990.400","","15.500","-99.000","-99.000","-99.000","30.800","","22.600",""
"C0V740","2019-10-01 17:00:00","60.000","284.000","1.000","31.100","0.550","1003.300","","2.000","-99.000","-99.000","-99.000","31.600","","23.700",""
"C0V790","2019-10-01 17:00:00","410.000","248.000","2.100","27.900","0.660","963.300","","1.000","-99.000","-99.000","-99.000","30.700","","21.800",""
"C0G860","2019-10-01 17:00:00","45.000","236.000","1.700","30.400","0.550","1003.100","","8.000","-99.000","-99.000","-99.000","32.200","","24.200",""
"C0F0A0","2019-10-01 17:00:00","3587.000","93.000","0.400","6.600","0.830","663.800","","51.000","6.900","194.000","","8.800","","5.300",""
"C0Z250","2019-10-01 17:00:00","1124.000","0.000","0.000","21.500","0.980","887.400","","0.000","-99.000","-99.000","-99.000","26.300","","18.100",""
"C0K440","2019-10-01 17:00:00","35.000","205.000","1.700","30.300","0.600","1005.600","","1.500","-99.000","-99.000","-99.000","31.100","","23.500",""
"C0T900","2019-10-01 17:00:00","160.000","156.000","0.300","26.100","0.790","989.000","","0.000","-99.000","-99.000","-99.000","30.000","","22.200",""
"C0F9V0","2019-10-01 17:00:00","525.000","204.000","2.600","26.200","0.770","953.300","","17.500","-99.000","-99.000","-99.000","28.700","","21.100",""
"C0UA20","2019-10-01 17:00:00","2619.000","210.000","4.500","11.600","0.970","-99.000","","1.000","-99.000","-99.000","-99.000","12.700","","10.400",""
"C0G790","2019-10-01 17:00:00","27.000","258.000","0.700","30.300","0.570","1008.500","","6.500","-99.000","-99.000","-99.000","33.300","","24.400",""
"C0C620","2019-10-01 17:00:00","19.000","244.000","3.500","29.100","0.680","1003.900","","5.000","-99.000","-99.000","-99.000","31.500","","22.700",""
"C0I360","2019-10-01 17:00:00","300.000","268.000","3.800","27.700","0.640","975.200","","12.000","-99.000","-99.000","-99.000","30.600","","21.900",""
"C0M810","2019-10-01 17:00:00","1354.000","187.000","0.800","19.700","0.930","865.300","","4.000","-99.000","-99.000","-99.000","21.600","","16.600",""
"C0AC80","2019-10-01 17:00:00","40.000","0.000","0.000","29.600","0.600","1002.900","","18.000","-99.000","-99.000","-99.000","32.600","","23.000",""
"CM0140","2019-10-01 17:00:00","26.000","75.000","1.100","28.900","0.680","1005.000","","0.000","-99.000","-99.000","-99.000","31.600","","24.400",""
"C0SA20","2019-10-01 17:00:00","857.000","222.000","1.400","23.200","0.920","914.700","","0.000","-99.000","-99.000","-99.000","27.000","","22.900",""
"C0K490","2019-10-01 17:00:00","91.000","251.000","1.000","29.500","0.610","998.900","","14.000","-99.000","-99.000","-99.000","31.200","","22.900",""
"C0V820","2019-10-01 17:00:00","441.000","206.000","0.600","27.400","0.690","962.500","","8.000","-99.000","-99.000","-99.000","30.400","","21.400",""
"C0S810","2019-10-01 17:00:00","65.000","293.000","0.800","26.400","0.880","1002.400","","0.000","-99.000","-99.000","-99.000","33.900","","23.100",""
"C0R580","2019-10-01 17:00:00","10.000","303.000","5.200","30.300","0.600","1007.600","","0.000","-99.000","-99.000","-99.000","31.300","","25.100",""
"C0C630","2019-10-01 17:00:00","209.000","257.000","3.400","28.900","0.580","984.100","","14.000","-99.000","-99.000","-99.000","29.600","","22.400",""
"C0D550","2019-10-01 17:00:00","1956.000","1.000","0.500","15.800","0.830","810.500","","90.000","6.800","164.000","","18.800","","13.700",""
"C0T9E0","2019-10-01 17:00:00","415.000","67.000","0.700","23.800","0.890","963.400","","0.000","-99.000","-99.000","-99.000","27.100","","22.000",""
"C0U960","2019-10-01 17:00:00","1885.000","6.000","1.100","16.800","0.910","813.100","","4.000","-99.000","-99.000","-99.000","22.400","","14.100",""
"C0AI30","2019-10-01 17:00:00","26.000","246.000","1.800","31.900","0.530","1004.600","","8.500","-99.000","-99.000","-99.000","32.800","","23.900",""
"C0R240","2019-10-01 17:00:00","87.000","298.000","0.800","29.700","0.640","998.800","","0.500","-99.000","-99.000","-99.000","32.700","","23.600",""
"C0AD30","2019-10-01 17:00:00","20.000","277.000","2.300","32.000","0.480","1002.900","","7.500","8.800","243.000","","32.600","","23.900",""
"C0D430","2019-10-01 17:00:00","87.000","195.000","0.400","29.000","0.650","996.700","","35.000","-99.000","-99.000","-99.000","30.800","","22.600",""
"C0X210","2019-10-01 17:00:00","38.000","280.000","1.300","30.800","0.540","1003.500","","6.500","-99.000","-99.000","-99.000","31.500","","23.500",""
"C0R680","2019-10-01 17:00:00","13.000","280.000","3.400","28.200","-99.000","1006.600","","0.000","-99.000","-99.000","-99.000","30.100","","26.100",""
"C0AH10","2019-10-01 17:00:00","30.000","296.000","2.900","31.200","0.540","1002.300","","15.000","8.400","285.000","","32.400","","23.700",""
"C0O960","2019-10-01 17:00:00","112.000","319.000","0.700","28.500","0.640","996.800","","0.000","-99.000","-99.000","-99.000","29.900","","23.400",""
"C0H950","2019-10-01 17:00:00","192.000","262.000","0.600","28.800","0.710","989.000","","16.000","-99.000","-99.000","-99.000","31.100","","22.300",""
"C0A540","2019-10-01 17:00:00","401.000","180.000","0.400","24.000","0.900","962.400","","19.500","-99.000","-99.000","-99.000","29.100","","20.600",""
"C0C690","2019-10-01 17:00:00","242.000","294.000","1.300","28.300","0.600","980.700","","8.000","-99.000","-99.000","-99.000","29.500","","21.400",""
"C0V370","2019-10-01 17:00:00","74.000","284.000","1.000","29.100","0.660","1001.500","","0.000","-99.000","-99.000","-99.000","31.700","","23.900",""
"C0I110","2019-10-01 17:00:00","161.000","232.000","1.000","29.400","0.620","991.900","","19.000","-99.000","-99.000","-99.000","31.600","","22.900",""
"C0M750","2019-10-01 17:00:00","10.000","249.000","2.100","29.200","0.670","1008.200","","0.000","-99.000","-99.000","-99.000","30.200","","25.200",""
"C0U970","2019-10-01 17:00:00","7.000","120.000","2.100","27.000","0.820","1008.500","","1.000","-99.000","-99.000","-99.000","32.800","","24.500",""
"C0X300","2019-10-01 17:00:00","70.000","286.000","0.300","30.400","0.590","1001.400","","9.500","-99.000","-99.000","-99.000","32.400","","23.300",""
"C0R480","2019-10-01 17:00:00","57.000","319.000","1.800","30.700","0.580","1002.600","","0.000","-99.000","-99.000","-99.000","31.200","","24.200",""
"C0A9E0","2019-10-01 17:00:00","26.000","282.000","1.600","31.800","0.480","1004.700","","9.500","-99.000","-99.000","-99.000","32.400","","23.100",""
"C0R590","2019-10-01 17:00:00","72.000","307.000","3.000","30.200","0.580","1001.000","","0.000","-99.000","-99.000","-99.000","30.700","","23.800",""
"C0G820","2019-10-01 17:00:00","29.000","261.000","1.200","30.900","0.600","1005.300","","5.000","-99.000","-99.000","-99.000","33.100","","24.300",""
"C0U600","2019-10-01 17:00:00","10.000","71.000","0.600","27.200","0.840","1007.200","","4.000","-99.000","-99.000","-99.000","33.700","","24.600",""
"C0U910","2019-10-01 17:00:00","17.000","161.000","0.400","28.500","0.730","1006.200","","4.000","-99.000","-99.000","-99.000","32.900","","23.400",""
"C0V630","2019-10-01 17:00:00","19.000","284.000","1.000","29.500","0.690","1009.600","","0.500","-99.000","-99.000","-99.000","30.300","","25.000",""
"C0D650","2019-10-01 17:00:00","97.000","235.000","3.000","28.400","0.660","996.900","","4.500","10.900","220.000","","30.500","","23.100",""
"C0K510","2019-10-01 17:00:00","10.000","232.000","2.600","29.900","0.620","1007.500","","0.000","-99.000","-99.000","-99.000","31.500","","24.400",""
"C0V210","2019-10-01 17:00:00","734.000","222.000","1.600","25.100","0.710","930.100","","1.000","-99.000","-99.000","-99.000","28.100","","19.600",""
"C0K240","2019-10-01 17:00:00","1132.000","297.000","1.000","21.600","0.990","890.800","","47.500","-99.000","-99.000","-99.000","24.300","","18.000",""
"C0M520","2019-10-01 17:00:00","15.000","257.000","1.800","29.700","0.610","1007.200","","0.000","-99.000","-99.000","-99.000","31.100","","24.400",""
"C0A530","2019-10-01 17:00:00","300.000","0.000","0.100","25.500","0.950","974.300","","34.500","-99.000","-99.000","-99.000","30.200","","21.400",""
"C0E820","2019-10-01 17:00:00","220.000","214.000","3.700","27.500","0.660","983.600","","53.000","-99.000","-99.000","-99.000","30.200","","21.500",""
"C0K450","2019-10-01 17:00:00","35.000","259.000","1.600","30.300","0.520","1004.800","","2.000","-99.000","-99.000","-99.000","31.900","","23.800",""
"C0G760","2019-10-01 17:00:00","53.000","247.000","1.800","29.700","0.610","1005.600","","11.500","-99.000","-99.000","-99.000","31.500","","23.600",""
